datetime	caudal
2016-05-04	17.2750107
2016-05-05	17.5787968
2016-05-06	18.2043852
2016-05-07	22.8562363
2016-05-08	18.5261875
2016-05-09	17.8885883
2016-05-10	25.3455523
2016-05-11	22.4623692
2016-05-12	17.5787968
2016-05-13	17.8885883
2016-05-14	17.2750107
2016-05-15	17.5787968
2016-05-16	22.4623692
2016-05-17	27.5851308
2016-05-18	27.1252043
2016-05-19	19.8734507
2016-05-20	17.5787968
2016-05-21	17.8885883
2016-05-22	17.8885883
2016-05-23	17.8885883
2016-05-24	19.8734507
2016-05-25	35.2046763
2016-05-26	28.523
2016-05-27	19.8734507
2016-05-28	17.8885883
2016-05-29	21.6926512
2016-05-30	22.0745075
2016-05-31	27.1252043
2016-06-01	26.2233675
2016-06-02	23.6619867
2016-06-03	29.4848908
2016-06-04	34.1106667
2016-06-05	30.4708032
2016-06-06	38.6308347
2016-06-07	27.5851308
2016-06-08	22.8562363
2016-06-09	22.0745075
2016-06-10	21.3168003
2016-06-11	18.8539952
2016-06-12	21.6926512
2016-06-13	71.2182192
2016-06-14	52.32492
2016-06-15	27.5851308
2016-06-16	23.6619867
2016-06-17	44.1754368
2016-06-18	30.4708032
2016-06-19	34.6546688
2016-06-20	59.77675
2016-06-21	68.6673867
2016-06-22	51.6127667
2016-06-23	57.4781443
2016-06-24	58.2383408
2016-06-25	32.5146928
2016-06-26	26.2233675
2016-06-27	23.6619867
2016-06-28	21.6926512
2016-06-29	28.0510627
2016-06-30	24.07387
2016-07-01	20.22528
2016-07-02	18.8539952
2016-07-03	18.2043852
2016-07-04	18.2043852
2016-07-05	16.97723
2016-07-06	15.5784075
2016-07-07	15.0609163
2016-07-08	16.3996848
2016-07-09	17.2750107
2016-07-10	16.6854547
2016-07-11	15.5784075
2016-07-12	15.0609163
2016-07-13	13.8722828
2016-07-14	13.6525723
2016-07-15	13.6525723
2016-07-16	14.0979987
2016-07-17	13.2311675
2016-07-18	16.1199203
2016-07-19	14.32972
2016-07-20	19.5276268
2016-07-21	18.8539952
2016-07-22	16.1199203
2016-07-23	14.0979987
2016-07-24	14.0979987
2016-07-25	13.4388672
2016-07-26	13.4388672
2016-07-27	13.6525723
2016-07-28	14.5674467
2016-07-29	15.3166592
2016-07-30	23.2561088
2016-07-31	21.6926512
2016-08-01	18.5261875
2016-08-02	15.8461612
2016-08-03	13.8722828
2016-08-04	14.0979987
2016-08-05	14.0979987
2016-08-06	13.4388672
2016-08-07	13.4388672
2016-08-08	13.6525723
2016-08-09	13.6525723
2016-08-10	12.8337843
2016-08-11	13.2311675
2016-08-12	14.0979987
2016-08-13	13.2311675
2016-08-14	12.4604227
2016-08-15	12.1110827
2016-08-16	11.9454208
2016-08-17	11.9454208
2016-08-18	11.9454208
2016-08-19	12.4604227
2016-08-20	11.9454208
2016-08-21	11.6321132
2016-08-22	12.28275
2016-08-23	13.6525723
2016-08-24	12.1110827
2016-08-25	11.4844675
2016-08-26	11.3428272
2016-08-27	11.4844675
2016-08-28	11.2071923
2016-08-29	11.0775628
2016-08-30	10.83632
2016-08-31	10.83632
2016-09-01	11.4844675
2016-09-02	11.3428272
2016-09-03	11.2071923
2016-09-04	10.9539387
2016-09-05	11.2071923
2016-09-06	14.8111788
2016-09-07	11.7857643
2016-09-08	11.0775628
2016-09-09	10.7247067
2016-09-10	10.83632
2016-09-11	11.9454208
2016-09-12	11.7857643
2016-09-13	11.0775628
2016-09-14	11.7857643
2016-09-15	25.7814572
2016-09-16	14.0979987
2016-09-17	12.1110827
2016-09-18	12.4604227
2016-09-19	12.6441008
2016-09-20	13.4388672
2016-09-21	13.0294732
2016-09-22	11.9454208
2016-09-23	11.6321132
2016-09-24	12.28275
2016-09-25	12.28275
2016-09-26	12.6441008
2016-09-27	11.7857643
2016-09-28	11.6321132
2016-09-29	11.6321132
2016-09-30	11.4844675
2016-10-01	16.3996848
2016-10-02	12.8337843
2016-10-03	11.9454208
2016-10-04	11.7857643
2016-10-05	12.8337843
2016-10-06	17.5787968
2016-10-07	16.97723
2016-10-08	14.8111788
2016-10-09	12.6441008
2016-10-10	13.6525723
2016-10-11	15.8461612
2016-10-12	14.8111788
2016-10-13	15.5784075
2016-10-14	13.6525723
2016-10-15	12.6441008
2016-10-16	12.1110827
2016-10-17	12.4604227
2016-10-18	11.9454208
2016-10-19	11.6321132
2016-10-20	11.0775628
2016-10-21	10.7247067
2016-10-22	10.6190988
2016-10-23	10.7247067
2016-10-24	12.6441008
2016-10-25	14.0979987
2016-10-26	11.2071923
2016-10-27	10.7247067
2016-10-28	10.5194963
2016-10-29	10.3383075
2016-10-30	10.1811403
2016-10-31	10.1811403
2016-11-01	10.83632
2016-11-02	10.2567212
2016-11-03	10.1115648
2016-11-04	10.1811403
2016-11-05	10.3383075
2016-11-06	11.7857643
2016-11-07	11.9454208
2016-11-08	10.83632
2016-11-09	10.5194963
2016-11-10	10.4258992
2016-11-11	15.3166592
2016-11-12	13.6525723
2016-11-13	11.6321132
2016-11-14	10.83632
2016-11-15	10.4258992
2016-11-16	10.2567212
2016-11-17	10.1811403
2016-11-18	9.99043
2016-11-19	9.99043
2016-11-20	9.9388707
2016-11-21	9.8933168
2016-11-22	9.8202252
2016-11-23	9.7926875
2016-11-24	9.7926875
2016-11-25	9.8202252
2016-11-26	10.0479947
2016-11-27	11.2071923
2016-11-28	11.2071923
2016-11-29	10.2567212
2016-11-30	10.6190988
2016-12-01	10.4258992
2016-12-02	10.3383075
2016-12-03	10.5194963
2016-12-04	12.6441008
2016-12-05	10.9539387
2016-12-06	10.9539387
2016-12-07	11.2071923
2016-12-08	11.7857643
2016-12-09	11.2071923
2016-12-10	10.5194963
2016-12-11	10.6190988
2016-12-12	10.7247067
2016-12-13	10.5194963
2016-12-14	10.6190988
2016-12-15	16.6854547
2016-12-16	22.0745075
2016-12-17	20.22528
2016-12-18	14.8111788
2016-12-19	17.5787968
2016-12-20	14.8111788
2016-12-21	13.0294732
2016-12-22	12.6441008
2016-12-23	12.6441008
2016-12-24	12.6441008
2016-12-25	12.6441008
2016-12-26	14.32972
2016-12-27	15.5784075
2016-12-28	16.97723
2016-12-29	14.8111788
2016-12-30	13.0294732
2016-12-31	12.4604227
2017-01-01	12.8337843
2017-01-02	20.22528
2017-01-03	14.8111788
2017-01-04	13.0294732
2017-01-05	14.32972
2017-01-06	20.5831147
2017-01-07	16.3996848
2017-01-08	14.32972
2017-01-09	21.3168003
2017-01-10	24.07387
2017-01-11	24.4917587
2017-01-12	24.4917587
2017-01-13	29.9748443
2017-01-14	24.07387
2017-01-15	37.4647603
2017-01-16	24.4917587
2017-01-17	19.8734507
2017-01-18	17.5787968
2017-01-19	15.0609163
2017-01-20	15.0609163
2017-01-21	15.5784075
2017-01-22	14.8111788
2017-01-23	14.0979987
2017-01-24	13.2311675
2017-01-25	12.6441008
2017-01-26	12.1110827
2017-01-27	11.7857643
2017-01-28	13.2311675
2017-01-29	23.6619867
2017-01-30	18.5261875
2017-01-31	18.5261875
2017-02-01	20.5831147
2017-02-02	17.8885883
2017-02-03	17.5787968
2017-02-04	17.5787968
2017-02-05	14.8111788
2017-02-06	14.8111788
2017-02-07	14.32972
2017-02-08	13.6525723
2017-02-09	12.8337843
2017-02-10	14.0979987
2017-02-11	20.5831147
2017-02-12	15.0609163
2017-02-13	13.8722828
2017-02-14	12.8337843
2017-02-15	13.0294732
2017-02-16	13.2311675
2017-02-17	13.8722828
2017-02-18	13.0294732
2017-02-19	12.4604227
2017-02-20	13.4388672
2017-02-21	14.32972
2017-02-22	24.9156528
2017-02-23	27.1252043
2017-02-24	25.7814572
2017-02-25	43.5353483
2017-02-26	48.8242075
2017-02-27	49.5123392
2017-02-28	41.0350483
2017-03-01	35.2046763
2017-03-02	39.8209307
2017-03-03	40.4249868
2017-03-04	23.2561088
2017-03-05	23.6619867
2017-03-06	22.0745075
2017-03-07	20.5831147
2017-03-08	20.5831147
2017-03-09	25.3455523
2017-03-10	48.8242075
2017-03-11	47.4659603
2017-03-12	32.5146928
2017-03-13	27.1252043
2017-03-14	78.2846768
2017-03-15	86.6938547
2017-03-16	57.4781443
2017-03-17	33.57267
2017-03-18	30.4708032
2017-03-19	35.2046763
2017-03-20	30.4708032
2017-03-21	29.9748443
2017-03-22	30.9727675
2017-03-23	33.0406787
2017-03-24	63.7278675
2017-03-25	43.5353483
2017-03-26	40.4249868
2017-03-27	38.0447948
2017-03-28	27.1252043
2017-03-29	57.4781443
2017-03-30	72.0805075
2017-03-31	72.9488012
2017-04-01	58.2383408
2017-04-02	36.3227075
2017-04-03	24.07387
2017-04-04	22.8562363
2017-04-05	23.2561088
2017-04-06	20.9469548
2017-04-07	20.5831147
2017-04-08	21.3168003
2017-04-09	22.0745075
2017-04-10	24.4917587
2017-04-11	34.1106667
2017-04-12	39.22288
2017-04-13	47.4659603
2017-04-14	66.1706028
2017-04-15	47.4659603
2017-04-16	27.1252043
2017-04-17	23.2561088
2017-04-18	24.07387
2017-04-19	23.2561088
2017-04-20	60.5549627
2017-04-21	67.82912
2017-04-22	38.6308347
2017-04-23	21.3168003
2017-04-24	21.3168003
2017-04-25	19.5276268
2017-04-26	29.0009427
2017-04-27	38.6308347
2017-04-28	19.5276268
2017-04-29	20.22528
2017-04-30	38.0447948
2017-05-01	43.5353483
2017-05-02	21.6926512
2017-05-03	18.8539952
2017-05-04	19.1878083
2017-05-05	19.8734507
2017-05-06	22.4623692
2017-05-07	63.7278675
2017-05-08	37.4647603
2017-05-09	43.5353483
2017-05-10	33.57267
2017-05-11	38.0447948
2017-05-12	39.8209307
2017-05-13	46.1317347
2017-05-14	77.3803507
2017-05-15	67.82912
2017-05-16	58.2383408
2017-05-17	44.1754368
2017-05-18	36.3227075
2017-05-19	31.4807372
2017-05-20	24.9156528
2017-05-21	22.0745075
2017-05-22	20.5831147
2017-05-23	20.5831147
2017-05-24	18.5261875
2017-05-25	18.5261875
2017-05-26	19.5276268
2017-05-27	19.1878083
2017-05-28	17.8885883
2017-05-29	16.97723
2017-05-30	16.3996848
2017-05-31	16.6854547
2017-06-01	18.2043852
2017-06-02	16.3996848
2017-06-03	16.1199203
2017-06-04	16.3996848
2017-06-05	17.5787968
2017-06-06	17.2750107
2017-06-07	16.1199203
2017-06-08	14.8111788
2017-06-09	19.8734507
2017-06-10	15.3166592
2017-06-11	17.8885883
2017-06-12	16.97723
2017-06-13	41.0350483
2017-06-14	29.4848908
2017-06-15	24.07387
2017-06-16	31.4807372
2017-06-17	22.0745075
2017-06-18	18.5261875
2017-06-19	16.97723
2017-06-20	18.5261875
2017-06-21	61.3391808
2017-06-22	31.4807372
2017-06-23	23.6619867
2017-06-24	19.5276268
2017-06-25	17.5787968
2017-06-26	16.6854547
2017-06-27	16.3996848
2017-06-28	16.1199203
2017-06-29	15.5784075
2017-06-30	15.0609163
2017-07-01	14.32972
2017-07-02	14.0979987
2017-07-03	17.8885883
2017-07-04	17.8885883
2017-07-05	16.1199203
2017-07-06	15.5784075
2017-07-07	17.8885883
2017-07-08	16.97723
2017-07-09	16.3996848
2017-07-10	15.5784075
2017-07-11	14.5674467
2017-07-12	13.8722828
2017-07-13	13.0294732
2017-07-14	12.6441008
2017-07-15	12.28275
2017-07-16	11.7857643
2017-07-17	11.7857643
2017-07-18	12.28275
2017-07-19	16.6854547
2017-07-20	16.6854547
2017-07-21	13.2311675
2017-07-22	12.28275
2017-07-23	13.4388672
2017-07-24	12.6441008
2017-07-25	15.8461612
2017-07-26	32.5146928
2017-07-27	29.4848908
2017-07-28	20.9469548
2017-07-29	18.8539952
2017-07-30	16.6854547
2017-07-31	15.8461612
2017-08-01	14.5674467
2017-08-02	14.0979987
2017-08-03	13.4388672
2017-08-04	13.2311675
2017-08-05	13.2311675
2017-08-06	13.2311675
2017-08-07	13.0294732
2017-08-08	14.8111788
2017-08-09	15.0609163
2017-08-10	13.4388672
2017-08-11	12.8337843
2017-08-12	12.4604227
2017-08-13	11.9454208
2017-08-14	11.7857643
2017-08-15	11.4844675
2017-08-16	11.3428272
2017-08-17	10.83632
2017-08-18	10.3383075
2017-08-19	12.4604227
2017-08-20	13.6525723
2017-08-21	11.4844675
2017-08-22	10.9539387
2017-08-23	11.0775628
2017-08-24	10.7247067
2017-08-25	10.4258992
2017-08-26	10.5194963
2017-08-27	10.4258992
2017-08-28	10.6190988
2017-08-29	10.9539387
2017-08-30	10.7247067
2017-08-31	10.6190988
2017-09-01	10.4258992
2017-09-02	10.4258992
2017-09-03	10.4258992
2017-09-04	10.3383075
2017-09-05	10.1811403
2017-09-06	10.0479947
2017-09-07	10.5194963
2017-09-08	10.1811403
2017-09-09	10.1115648
2017-09-10	10.1115648
2017-09-11	10.4258992
2017-09-12	10.1811403
2017-09-13	10.3383075
2017-09-14	10.3383075
2017-09-15	10.1811403
2017-09-16	10.1811403
2017-09-17	10.6190988
2017-09-18	14.0979987
2017-09-19	12.6441008
2017-09-20	11.0775628
2017-09-21	10.5194963
2017-09-22	10.2567212
2017-09-23	10.2567212
2017-09-24	10.2567212
2017-09-25	10.2567212
2017-09-26	10.83632
2017-09-27	10.4258992
2017-09-28	10.1811403
2017-09-29	10.1115648
2017-09-30	10.6190988
2017-10-01	13.4388672
2017-10-02	10.9539387
2017-10-03	10.4258992
2017-10-04	12.1110827
2017-10-05	18.5261875
2017-10-06	16.6854547
2017-10-07	15.0609163
2017-10-08	13.2311675
2017-10-09	14.5674467
2017-10-10	13.4388672
2017-10-11	11.7857643
2017-10-12	11.4844675
2017-10-13	11.4844675
2017-10-14	11.2071923
2017-10-15	10.9539387
2017-10-16	12.1110827
2017-10-17	17.8885883
2017-10-18	16.6854547
2017-10-19	14.32972
2017-10-20	13.2311675
2017-10-21	13.8722828
2017-10-22	17.2750107
2017-10-23	23.6619867
2017-10-24	20.9469548
2017-10-25	16.1199203
2017-10-26	15.3166592
2017-10-27	13.4388672
2017-10-28	20.5831147
2017-10-29	15.5784075
2017-10-30	13.4388672
2017-10-31	12.4604227
2017-11-01	12.8337843
2017-11-02	17.8885883
2017-11-03	13.8722828
2017-11-04	12.8337843
2017-11-05	11.6321132
2017-11-06	11.2071923
2017-11-07	11.2071923
2017-11-08	10.83632
2017-11-09	10.5194963
2017-11-10	10.5194963
2017-11-11	10.83632
2017-11-12	10.5194963
2017-11-13	10.4258992
2017-11-14	10.83632
2017-11-15	12.8337843
2017-11-16	11.7857643
2017-11-17	10.7247067
2017-11-18	10.4258992
2017-11-19	10.3383075
2017-11-20	10.5194963
2017-11-21	10.83632
2017-11-22	10.5194963
2017-11-23	10.7247067
2017-11-24	10.4258992
2017-11-25	10.1811403
2017-11-26	9.99043
2017-11-27	9.9388707
2017-11-28	9.9388707
2017-11-29	9.9388707
2017-11-30	9.9388707
2017-12-01	10.1811403
2017-12-02	11.3428272
2017-12-03	11.3428272
2017-12-04	10.4258992
2017-12-05	10.1115648
2017-12-06	10.1811403
2017-12-07	9.99043
2017-12-08	9.8933168
2017-12-09	9.9388707
2017-12-10	14.0979987
2017-12-11	12.4604227
2017-12-12	10.9539387
2017-12-13	10.1811403
2017-12-14	10.0479947
2017-12-15	9.8537683
2017-12-16	9.8202252
2017-12-17	9.7926875
2017-12-18	9.7556283
2017-12-19	9.7461068
2017-12-20	9.7461068
2017-12-21	9.7461068
2017-12-22	9.7461068
2017-12-23	9.7461068
2017-12-24	9.7461068
2017-12-25	9.9388707
2017-12-26	10.6190988
2017-12-27	15.0609163
2017-12-28	18.2043852
2017-12-29	23.2561088
2017-12-30	19.8734507
2017-12-31	23.2561088
2018-01-01	18.5261875
2018-01-02	16.3996848
2018-01-03	15.8461612
2018-01-04	13.0294732
2018-01-05	13.6525723
2018-01-06	12.1110827
2018-01-07	11.2071923
2018-01-08	10.5194963
2018-01-09	10.1811403
2018-01-10	10.1811403
2018-01-11	11.4844675
2018-01-12	10.9539387
2018-01-13	12.4604227
2018-01-14	13.8722828
2018-01-15	19.1878083
2018-01-16	29.0009427
2018-01-17	26.6712832
2018-01-18	19.1878083
2018-01-19	18.2043852
2018-01-20	30.4708032
2018-01-21	28.523
2018-01-22	25.3455523
2018-01-23	19.5276268
2018-01-24	16.3996848
2018-01-25	15.5784075
2018-01-26	14.8111788
2018-01-27	15.0609163
2018-01-28	14.0979987
2018-01-29	13.2311675
2018-01-30	12.6441008
2018-01-31	11.9454208
2018-02-01	11.6321132
2018-02-02	11.4844675
2018-02-03	11.9454208
2018-02-04	12.28275
2018-02-05	11.3428272
2018-02-06	11.6321132
2018-02-07	12.28275
2018-02-08	11.4844675
2018-02-09	13.2311675
2018-02-10	13.6525723
2018-02-11	12.1110827
2018-02-12	11.6321132
2018-02-13	11.2071923
2018-02-14	11.2071923
2018-02-15	11.3428272
2018-02-16	11.0775628
2018-02-17	11.0775628
2018-02-18	13.0294732
2018-02-19	15.5784075
2018-02-20	28.0510627
2018-02-21	21.6926512
2018-02-22	24.4917587
2018-02-23	18.5261875
2018-02-24	15.5784075
2018-02-25	13.4388672
2018-02-26	12.6441008
2018-02-27	11.9454208
2018-02-28	12.6441008
2018-03-01	12.8337843
2018-03-02	12.28275
2018-03-03	12.1110827
2018-03-04	11.7857643
2018-03-05	11.6321132
2018-03-06	11.6321132
2018-03-07	12.1110827
2018-03-08	12.8337843
2018-03-09	13.8722828
2018-03-10	12.4604227
2018-03-11	11.3428272
2018-03-12	11.2071923
2018-03-13	10.83632
2018-03-14	10.5194963
2018-03-15	10.2567212
2018-03-16	10.1115648
2018-03-17	10.1115648
2018-03-18	10.1115648
2018-03-19	10.9539387
2018-03-20	13.2311675
2018-03-21	10.9539387
2018-03-22	10.6190988
2018-03-23	10.9539387
2018-03-24	15.8461612
2018-03-25	14.32972
2018-03-26	16.1199203
2018-03-27	15.3166592
2018-03-28	11.6321132
2018-03-29	11.2071923
2018-03-30	12.1110827
2018-03-31	19.1878083
2018-04-01	22.4623692
2018-04-02	28.0510627
2018-04-03	34.6546688
2018-04-04	30.4708032
2018-04-05	29.0009427
2018-04-06	24.07387
2018-04-07	18.5261875
2018-04-08	19.8734507
2018-04-09	21.6926512
2018-04-10	18.8539952
2018-04-11	18.5261875
2018-04-12	14.5674467
2018-04-13	12.8337843
2018-04-14	12.28275
2018-04-15	12.28275
2018-04-16	14.32972
2018-04-17	15.5784075
2018-04-18	13.2311675
2018-04-19	12.28275
2018-04-20	12.4604227
2018-04-21	12.4604227
2018-04-22	15.0609163
2018-04-23	15.0609163
2018-04-24	14.8111788
2018-04-25	14.0979987
2018-04-26	25.7814572
2018-04-27	20.9469548
2018-04-28	19.1878083
2018-04-29	22.4623692
2018-04-30	33.0406787
2018-05-01	20.9469548
2018-05-02	23.2561088
2018-05-03	18.2043852
2018-05-04	16.3996848
2018-05-05	18.5261875
2018-05-06	27.5851308
2018-05-07	28.0510627
2018-05-08	29.9748443
2018-05-09	31.4807372
2018-05-10	42.9012652
2018-05-11	28.523
2018-05-12	22.4623692
2018-05-13	21.3168003
2018-05-14	28.0510627
2018-05-15	23.6619867
2018-05-16	29.0009427
2018-05-17	27.5851308
2018-05-18	22.4623692
2018-05-19	28.0510627
2018-05-20	28.0510627
2018-05-21	29.4848908
2018-05-22	27.5851308
2018-05-23	31.4807372
2018-05-24	58.2383408
2018-05-25	87.6582348
2018-05-26	51.6127667
2018-05-27	66.9968587
2018-05-28	36.3227075
2018-05-29	34.1106667
2018-05-30	30.4708032
2018-05-31	26.6712832
2018-06-01	23.6619867
2018-06-02	19.1878083
2018-06-03	17.8885883
2018-06-04	17.2750107
2018-06-05	19.1878083
2018-06-06	16.6854547
2018-06-07	15.0609163
2018-06-08	14.32972
2018-06-09	14.0979987
2018-06-10	14.0979987
2018-06-11	14.0979987
2018-06-12	14.0979987
2018-06-13	13.6525723
2018-06-14	13.2311675
2018-06-15	13.8722828
2018-06-16	15.0609163
2018-06-17	33.57267
2018-06-18	29.0009427
2018-06-19	24.9156528
2018-06-20	21.3168003
2018-06-21	16.6854547
2018-06-22	15.3166592
2018-06-23	14.5674467
2018-06-24	14.32972
2018-06-25	14.32972
2018-06-26	16.3996848
2018-06-27	17.2750107
2018-06-28	14.8111788
2018-06-29	14.8111788
2018-06-30	20.5831147
2018-07-01	22.8562363
2018-07-02	16.1199203
2018-07-03	14.5674467
2018-07-04	14.32972
2018-07-05	14.0979987
2018-07-06	14.0979987
2018-07-07	13.2311675
2018-07-08	12.6441008
2018-07-09	12.8337843
2018-07-10	13.4388672
2018-07-11	13.0294732
2018-07-12	13.0294732
2018-07-13	12.8337843
2018-07-14	12.6441008
2018-07-15	14.5674467
2018-07-16	14.5674467
2018-07-17	13.6525723
2018-07-18	16.3996848
2018-07-19	15.8461612
2018-07-20	16.3996848
2018-07-21	15.3166592
2018-07-22	17.2750107
2018-07-23	27.1252043
2018-07-24	21.6926512
2018-07-25	18.5261875
2018-07-26	17.5787968
2018-07-27	17.5787968
2018-07-28	15.8461612
2018-07-29	14.5674467
2018-07-30	17.8885883
2018-07-31	18.2043852
2018-08-01	15.5784075
2018-08-02	19.8734507
2018-08-03	15.0609163
2018-08-04	14.32972
2018-08-05	13.8722828
2018-08-06	13.2311675
2018-08-07	12.6441008
2018-08-08	12.4604227
2018-08-09	14.8111788
2018-08-10	22.4623692
2018-08-11	17.5787968
2018-08-12	15.3166592
2018-08-13	14.5674467
2018-08-14	14.0979987
2018-08-15	13.2311675
2018-08-16	14.0979987
2018-08-17	17.8885883
2018-08-18	17.2750107
2018-08-19	15.0609163
2018-08-20	14.0979987
2018-08-21	14.0979987
2018-08-22	14.32972
2018-08-23	14.5674467
2018-08-24	14.0979987
2018-08-25	13.0294732
2018-08-26	13.4388672
2018-08-27	14.5674467
2018-08-28	16.1199203
2018-08-29	14.32972
2018-08-30	13.4388672
2018-08-31	12.8337843
2018-09-01	12.4604227
2018-09-02	12.4604227
2018-09-03	13.4388672
2018-09-04	22.4623692
2018-09-05	29.4848908
2018-09-06	18.2043852
2018-09-07	14.5674467
2018-09-08	14.0979987
2018-09-09	13.0294732
2018-09-10	12.8337843
2018-09-11	12.28275
2018-09-12	12.1110827
2018-09-13	11.7857643
2018-09-14	11.6321132
2018-09-15	11.4844675
2018-09-16	16.97723
2018-09-17	13.4388672
2018-09-18	11.9454208
2018-09-19	11.4844675
2018-09-20	10.9539387
2018-09-21	10.6190988
2018-09-22	10.9539387
2018-09-23	11.2071923
2018-09-24	10.83632
2018-09-25	10.5194963
2018-09-26	10.4258992
2018-09-27	10.5194963
2018-09-28	10.2567212
2018-09-29	10.1115648
2018-09-30	10.1115648
2018-10-01	10.1811403
2018-10-02	10.1811403
2018-10-03	12.4604227
2018-10-04	12.8337843
2018-10-05	12.28275
2018-10-06	12.28275
2018-10-07	14.0979987
2018-10-08	12.8337843
2018-10-09	12.4604227
2018-10-10	11.9454208
2018-10-11	11.7857643
2018-10-12	10.9539387
2018-10-13	10.6190988
2018-10-14	10.2567212
2018-10-15	10.2567212
2018-10-16	10.1811403
2018-10-17	10.1115648
2018-10-18	10.1115648
2018-10-19	10.2567212
2018-10-20	10.6190988
2018-10-21	10.1115648
2018-10-22	9.99043
2018-10-23	9.8933168
2018-10-24	9.8202252
2018-10-25	9.7926875
2018-10-26	9.8537683
2018-10-27	9.99043
2018-10-28	9.8933168
2018-10-29	9.8537683
2018-10-30	9.8537683
2018-10-31	9.9388707
2018-11-01	9.8537683
2018-11-02	9.8933168
2018-11-03	9.8933168
2018-11-04	10.0479947
2018-11-05	10.2567212
2018-11-06	10.3383075
2018-11-07	10.2567212
2018-11-08	9.9388707
2018-11-09	9.8537683
2018-11-10	11.9454208
2018-11-11	14.32972
2018-11-12	14.0979987
2018-11-13	11.3428272
2018-11-14	14.5674467
2018-11-15	16.1199203
2018-11-16	47.4659603
2018-11-17	18.2043852
2018-11-18	14.5674467
2018-11-19	58.2383408
2018-11-20	20.5831147
2018-11-21	27.1252043
2018-11-22	22.0745075
2018-11-25	14.32972
2018-11-27	26.2233675
2019-01-09	11.4844675
2019-01-10	11.2071923
2019-01-11	10.9539387
2019-01-12	12.1110827
2019-01-13	12.28275
2019-01-14	11.9454208
2019-01-15	11.2071923
2019-01-16	11.0775628
2019-01-17	11.4844675
2019-01-18	11.6321132
2019-01-19	13.0294732
2019-01-20	20.5831147
2019-01-21	18.5261875
2019-01-22	15.5784075
2019-01-23	13.8722828
2019-01-24	13.0294732
2019-01-25	13.0294732
2019-01-26	12.8337843
2019-01-27	11.9454208
2019-01-28	13.4388672
2019-01-29	27.5851308
2019-01-30	25.3455523
2019-01-31	20.22528
2019-02-01	19.8734507
2019-02-02	16.97723
2019-02-03	15.8461612
2019-02-04	16.6854547
2019-02-05	38.0447948
2019-02-06	54.4974123
2019-02-07	36.8907312
2019-02-08	35.7606892
2019-02-09	29.0009427
2019-02-10	28.523
2019-02-11	20.9469548
2019-02-12	19.8734507
2019-02-13	18.5261875
2019-02-14	21.3168003
2019-02-15	16.97723
2019-02-16	14.5674467
2019-02-17	13.2311675
2019-02-18	12.8337843
2019-02-19	13.4388672
2019-02-20	21.6926512
2019-02-21	15.8461612
2019-02-22	13.6525723
2019-02-23	13.2311675
2019-02-24	14.5674467
2019-02-25	38.0447948
2019-02-26	31.4807372
2019-02-27	25.3455523
2019-02-28	21.6926512
2019-03-01	19.5276268
2019-03-02	29.4848908
2019-03-03	30.9727675
2019-03-04	25.7814572
2019-03-05	19.5276268
2019-03-06	17.2750107
2019-03-07	16.6854547
2019-03-08	15.0609163
2019-03-09	14.0979987
2019-03-10	14.5674467
2019-03-11	20.22528
2019-03-12	15.5784075
2019-03-13	13.8722828
2019-03-14	14.0979987
2019-03-15	13.4388672
2019-03-16	13.4388672
2019-03-17	12.8337843
2019-03-18	13.0294732
2019-03-19	17.2750107
2019-03-20	27.5851308
2019-03-21	22.0745075
2019-03-22	41.6511152
2019-03-23	45.47363
2019-03-24	32.5146928
2019-03-25	28.0510627
2019-03-26	22.4623692
2019-03-27	17.8885883
2019-03-28	15.8461612
2019-03-29	19.5276268
2019-03-30	25.3455523
2019-03-31	31.4807372
2019-04-01	23.6619867
2019-04-02	43.5353483
2019-04-03	68.6673867
2019-04-04	48.1420812
2019-04-05	33.0406787
2019-04-06	26.6712832
2019-04-07	24.4917587
2019-04-08	22.4623692
2019-04-09	19.8734507
2019-04-10	18.8539952
2019-04-11	16.3996848
2019-04-12	15.0609163
2019-04-13	15.5784075
2019-04-14	16.3996848
2019-04-15	14.5674467
2019-04-16	13.8722828
2019-04-17	13.0294732
2019-04-18	13.0294732
2019-04-19	13.4388672
2019-04-20	14.0979987
2019-04-21	15.0609163
2019-04-22	23.6619867
2019-04-23	26.6712832
2019-04-24	26.2233675
2019-04-25	21.6926512
2019-04-26	17.5787968
2019-04-27	15.5784075
2019-04-28	14.8111788
2019-04-29	14.0979987
2019-04-30	14.32972
2019-05-01	13.4388672
2019-05-02	12.8337843
2019-05-03	12.4604227
2019-05-04	12.1110827
2019-05-05	11.7857643
2019-05-06	13.0294732
2019-05-07	19.8734507
2019-05-08	20.5831147
2019-05-09	17.5787968
2019-05-10	16.1199203
2019-05-11	15.3166592
2019-05-12	16.3996848
2019-05-13	20.9469548
2019-05-14	26.2233675
2019-05-15	39.8209307
2019-05-16	39.8209307
2019-05-17	22.8562363
2019-05-18	19.5276268
2019-05-19	16.6854547
2019-05-20	22.4623692
2019-05-21	23.6619867
2019-05-22	16.3996848
2019-05-23	14.8111788
2019-05-24	15.0609163
2019-05-25	14.0979987
2019-05-26	14.5674467
2019-05-27	15.0609163
2019-05-28	13.6525723
2019-05-29	20.9469548
2019-05-30	17.8885883
2019-05-31	16.6854547
2019-06-01	15.0609163
2019-06-02	16.3996848
2019-06-03	16.3996848
2019-06-04	15.0609163
2019-06-05	29.4848908
