datetime	caudal
2017-09-02	18.91
2017-09-03	16.21
2017-09-04	16.21
2017-09-05	13.06
2017-09-06	18.91
2017-09-07	26.56
2017-09-08	13.06
2017-09-09	10.36
2017-09-10	9.46
2017-09-11	10.81
2017-09-12	9.46
2017-09-13	18.91
2017-09-14	20.26
2017-09-15	21.61
2017-09-16	24.76
2017-09-17	51.75
2017-09-18	51.75
2017-09-19	24.31
2017-09-20	14.41
2017-09-21	10.81
2017-09-22	9.46
2017-09-23	9.01
2017-09-24	14.86
2017-09-25	24.76
2017-09-26	26.56
2017-09-27	13.96
2017-09-28	11.71
2017-09-29	13.96
2017-09-30	24.31
2017-10-01	21.61
2017-10-02	12.16
2017-10-03	9.01
2017-10-04	8.56
2017-10-05	21.16
2017-10-06	14.86
2017-10-07	13.06
2017-10-08	9.91
2017-10-09	8.56
2017-10-10	7.66
2017-10-11	8.11
2017-10-12	16.21
2017-10-13	10.36
2017-10-14	11.26
2017-10-15	13.96
2017-10-18	30.16
2017-10-19	18.46
2017-10-20	14.86
2017-10-21	33.76
2017-10-22	29.26
2017-10-23	32.86
2017-10-24	23.86
2017-10-25	15.76
2017-10-26	13.06
2017-10-27	11.71
2017-10-28	11.26
2017-10-29	13.51
2017-10-30	9.46
2017-10-31	8.11
2017-11-01	8.11
2017-11-02	9.46
2017-11-03	9.46
2017-11-04	8.56
2017-11-09	7.66
2017-11-13	7.21
2017-11-14	10.36
2017-11-15	11.71
2017-11-16	9.01
2017-11-21	8.56
2017-11-23	19.36
2017-11-24	18.46
2017-11-25	8.11
2017-11-26	10.36
2017-11-27	8.11
2017-11-28	13.51
2017-11-29	19.81
2017-11-30	15.31
2017-12-01	9.01
2017-12-02	10.36
2017-12-03	27.91
2017-12-04	11.71
2017-12-05	14.41
2017-12-06	13.96
2017-12-07	10.81
2017-12-08	7.21
2017-12-22	7.21
2017-12-23	12.61
2017-12-24	7.66
2017-12-25	7.21
2017-12-26	13.06
2017-12-27	21.16
2017-12-28	13.96
2017-12-29	10.36
2017-12-30	14.86
2017-12-31	20.71
2018-01-01	22.06
2018-01-02	13.06
2018-01-03	8.11
2018-01-11	7.66
2018-01-12	8.11
2018-01-13	8.56
2018-01-14	8.56
2018-01-15	22.96
2018-01-16	31.51
2018-01-17	16.21
2018-01-18	14.86
2018-01-19	22.96
2018-01-20	62.10
2018-01-21	63.90
2018-01-22	37.80
2018-01-23	24.31
2018-01-24	18.46
2018-01-25	27.46
2018-01-26	22.51
2018-01-27	24.76
2018-01-28	19.81
2018-01-29	13.06
2018-01-30	10.36
2018-01-31	9.01
2018-02-01	8.11
2018-02-02	7.66
2018-02-03	7.21
2018-02-07	8.56
2018-02-15	7.66
2018-02-18	11.71
2018-02-19	7.66
2018-02-20	25.66
2018-02-21	22.96
2018-02-22	15.31
2018-02-23	13.51
2018-02-24	9.91
2018-02-28	8.11
2018-03-01	8.56
2018-03-02	9.46
2018-03-03	12.61
2018-03-04	15.76
2018-03-05	8.56
2018-03-06	9.01
2018-03-07	27.01
2018-03-08	29.26
2018-03-09	29.26
2018-03-10	18.01
2018-03-11	15.76
2018-03-12	15.31
2018-03-13	9.46
2018-03-20	7.21
2018-03-21	10.36
2018-03-22	12.61
2018-03-23	9.01
2018-03-24	11.26
2018-03-25	12.16
2018-03-26	7.66
2018-03-27	9.46
2018-03-28	7.21
2018-03-29	13.06
2018-03-30	18.91
2018-03-31	14.41
2018-04-01	26.11
2018-04-02	22.51
2018-04-03	28.36
2018-04-04	18.91
2018-04-05	20.71
2018-04-06	19.81
2018-04-07	14.86
2018-04-08	16.21
2018-04-09	29.71
2018-04-10	17.56
2018-04-11	16.21
2018-04-12	9.91
2018-04-13	7.66
2018-04-15	16.21
2018-04-17	30.16
2018-04-18	20.26
2018-04-19	30.16
2018-04-20	37.80
2018-04-21	26.56
2018-04-22	28.81
2018-04-23	27.91
2018-04-24	22.51
2018-04-25	28.36
2018-04-26	39.15
2018-04-27	31.96
2018-04-28	36.45
2018-04-29	31.51
2018-04-30	32.41
2018-05-01	20.26
2018-05-02	24.76
2018-05-03	29.26
2018-05-04	22.96
2018-05-05	19.81
2018-05-06	29.26
2018-05-07	28.36
2018-05-08	30.16
2018-05-09	22.96
2018-05-10	40.95
2018-05-11	24.76
2018-05-12	18.46
2018-05-13	25.21
2018-05-14	22.96
2018-05-15	30.61
2018-05-16	33.31
2018-05-17	29.71
2018-05-18	19.81
2018-05-19	20.26
2018-05-20	35.10
2018-05-21	58.05
2018-05-22	32.86
2018-05-23	43.20
2018-05-27	67.05
2018-05-28	40.50
2018-05-29	60.75
2018-05-30	38.70
2018-05-31	31.96
2018-06-01	27.01
2018-06-02	31.06
2018-06-03	31.51
2018-06-04	39.60
2018-06-05	43.20
2018-06-06	27.91
2018-06-07	21.61
2018-06-08	19.81
2018-06-09	22.51
2018-06-10	27.46
2018-06-11	34.65
2018-06-12	28.81
2018-06-13	24.31
2018-06-14	22.51
2018-06-15	28.36
2018-06-18	45.00
2018-06-19	32.41
2018-06-20	24.31
2018-06-21	20.71
2018-06-22	18.46
2018-06-23	20.71
2018-06-24	28.36
2018-06-25	40.05
2018-06-26	57.15
2018-06-27	32.41
2018-06-28	21.16
2018-06-29	21.61
2018-06-30	30.16
2018-07-01	23.41
2018-07-02	17.11
2018-07-03	14.86
2018-07-04	18.01
2018-07-05	20.71
2018-07-06	20.71
2018-07-07	14.86
2018-07-08	14.86
2018-07-09	35.10
2018-07-10	31.96
2018-07-11	43.65
2018-07-12	35.10
2018-07-13	27.46
2018-07-14	43.20
2018-07-15	66.15
2018-07-16	31.06
2018-07-17	46.35
2018-07-18	68.40
2018-07-19	49.95
2018-07-20	42.75
2018-07-21	42.30
2018-07-22	59.85
2018-07-23	70.20
2018-07-24	40.50
2018-07-25	31.51
2018-07-26	49.05
2018-07-27	39.15
2018-07-28	26.56
2018-07-29	22.06
2018-07-30	30.61
2018-07-31	26.56
2018-08-01	21.61
2018-08-02	30.61
2018-08-03	19.81
2018-08-04	17.11
2018-08-05	16.21
2018-08-06	20.26
2018-08-07	19.81
2018-08-08	43.65
2018-08-09	54.00
2018-08-11	49.95
2018-08-12	31.96
2018-08-13	27.01
2018-08-14	22.96
2018-08-15	23.41
2018-08-16	63.90
2018-08-18	43.20
2018-08-19	30.61
2018-08-20	26.11
2018-08-21	38.25
2018-08-22	46.35
2018-08-23	47.25
2018-08-24	28.36
2018-08-25	27.46
2018-08-26	45.90
2018-08-27	56.70
2018-08-28	40.50
2018-08-29	26.11
2018-08-30	22.51
2018-08-31	20.71
2018-09-01	20.26
2018-09-02	36.90
2018-09-03	36.90
2018-09-06	33.76
2018-09-07	25.66
2018-09-08	22.51
2018-09-09	20.71
2018-09-10	19.36
2018-09-11	18.01
2018-09-12	16.66
2018-09-13	15.76
2018-09-14	14.86
2018-09-15	14.41
2018-09-16	13.96
2018-09-17	13.06
2018-09-18	13.06
2018-09-19	11.71
2018-09-20	12.61
2018-09-21	12.16
2018-09-22	25.66
2018-09-23	21.16
2018-09-24	14.41
2018-09-25	12.61
2018-09-26	10.81
2018-09-27	10.36
2018-09-28	9.46
2018-09-29	9.01
2018-09-30	8.56
2018-10-01	8.11
2018-10-02	9.46
2018-10-03	13.96
2018-10-04	10.36
2018-10-05	13.51
2018-10-06	26.11
2018-10-07	22.06
2018-10-08	13.96
2018-10-09	26.11
2018-10-10	21.61
2018-10-11	13.51
2018-10-12	10.36
2018-10-13	8.56
2018-10-14	8.11
2018-10-15	8.56
2018-10-16	13.51
2018-10-17	13.96
2018-10-18	10.36
2018-10-19	9.01
2018-10-20	7.21
2018-10-21	7.21
2018-10-27	11.26
2018-10-28	14.41
2018-10-29	7.66
2018-10-30	7.66
2018-10-31	10.36
2018-11-01	13.06
2018-11-02	14.86
2018-11-03	8.11
2018-11-05	10.36
2018-11-06	10.81
2018-11-07	8.11
2018-11-11	13.96
2018-11-12	10.81
2018-11-13	10.36
2018-11-14	17.56
2018-11-15	22.06
2018-11-16	40.50
2018-11-17	19.81
2018-11-18	13.51
2018-11-19	53.10
2018-11-20	36.90
2018-11-21	33.31
2018-11-22	23.41
2018-11-23	17.11
2018-11-24	14.86
2018-11-25	13.51
2018-11-26	13.51
2018-11-27	25.66
2018-11-28	16.66
2018-11-29	13.51
2018-11-30	12.16
2018-12-01	9.46
2018-12-02	8.11
2018-12-03	8.56
2018-12-04	17.56
2018-12-05	13.96
2018-12-06	11.26
2018-12-07	9.46
2018-12-08	13.06
2018-12-09	14.86
2018-12-10	19.81
2018-12-11	36.90
2018-12-12	33.76
2018-12-13	26.56
2018-12-14	19.81
2018-12-15	16.66
2018-12-16	14.86
2018-12-17	14.86
2018-12-18	17.56
2018-12-19	26.11
2018-12-20	32.86
2018-12-21	21.16
2018-12-22	16.21
2018-12-23	14.41
2018-12-24	13.06
2018-12-25	23.41
2018-12-26	31.06
2018-12-27	32.41
2018-12-28	30.16
2018-12-29	22.06
2018-12-30	16.66
2018-12-31	13.96
2019-01-01	11.26
2019-01-02	9.91
2019-01-03	13.96
2019-01-04	27.46
2019-01-05	21.61
2019-01-06	14.41
2019-01-07	12.16
2019-01-08	23.86
2019-01-09	22.06
2019-01-10	13.06
2019-01-11	15.76
2019-01-12	17.56
2019-01-13	11.71
2019-01-14	9.91
2019-01-15	9.91
2019-01-16	17.56
2019-01-17	31.51
2019-01-18	27.91
2019-01-19	45.90
2019-01-20	58.05
2019-01-21	40.95
2019-01-22	33.31
2019-01-23	31.96
2019-01-24	30.61
2019-01-25	30.61
2019-01-26	26.56
2019-01-27	22.06
2019-01-28	17.11
2019-01-29	16.21
2019-01-30	27.91
2019-01-31	20.26
2019-02-01	19.81
2019-02-02	18.91
2019-02-03	31.06
2019-02-04	43.20
2019-02-05	61.20
2019-02-07	49.05
2019-02-08	36.00
2019-02-09	27.46
2019-02-10	23.86
2019-02-11	24.76
2019-02-12	30.16
2019-02-13	39.15
2019-02-14	33.31
2019-02-15	22.06
2019-02-16	17.11
2019-02-17	15.31
2019-02-18	13.51
2019-02-19	16.66
2019-02-20	15.31
2019-02-21	14.86
2019-02-22	17.11
2019-02-23	22.06
2019-02-24	21.16
2019-02-25	27.46
2019-02-26	23.41
2019-02-27	16.21
2019-02-28	13.51
2019-03-01	11.71
2019-03-02	11.71
2019-03-03	10.81
2019-03-04	12.61
2019-03-05	11.26
2019-03-06	10.36
2019-03-07	12.61
2019-03-08	13.06
2019-03-09	12.61
2019-03-10	35.10
2019-03-11	32.41
2019-03-12	17.11
2019-03-13	13.51
2019-03-14	22.96
2019-03-15	18.91
2019-03-16	14.41
2019-03-17	13.06
2019-03-18	13.51
2019-03-19	13.96
2019-03-20	17.56
2019-03-21	17.11
2019-03-22	25.66
2019-03-23	30.16
2019-03-24	16.21
2019-03-25	14.41
2019-03-26	12.16
2019-03-27	10.36
2019-03-28	10.81
2019-03-29	27.01
2019-03-30	54.90
2019-03-31	45.45
2019-04-01	27.91
2019-04-02	24.31
2019-04-03	54.45
2019-04-04	41.40
2019-04-05	32.41
2019-04-06	22.06
2019-04-07	34.65
2019-04-08	30.61
2019-04-09	23.41
2019-04-10	17.11
2019-04-11	14.41
2019-04-12	13.06
2019-04-13	22.51
2019-04-14	23.41
2019-04-15	14.41
2019-04-16	14.41
2019-04-17	13.06
2019-04-18	28.81
2019-04-19	29.71
2019-04-20	25.66
2019-04-21	25.21
2019-04-22	29.71
2019-04-23	25.66
2019-04-24	36.45
2019-04-25	25.21
2019-04-26	27.01
2019-04-27	22.96
2019-04-28	27.01
2019-04-29	22.51
2019-04-30	27.46
2019-05-01	23.41
2019-05-02	18.01
2019-05-03	20.26
2019-05-04	20.26
2019-05-05	28.81
2019-05-07	61.20
2019-05-08	37.80
2019-05-09	25.66
2019-05-10	21.16
2019-05-11	17.56
2019-05-12	37.35
2019-05-13	32.41
2019-05-14	53.10
2019-05-16	51.75
2019-05-17	29.26
2019-05-18	22.51
2019-05-19	19.81
2019-05-20	23.41
2019-05-21	20.26
2019-05-22	18.01
2019-05-23	15.76
2019-05-24	20.71
2019-05-25	24.31
2019-05-26	35.55
2019-05-27	22.96
2019-05-28	16.66
2019-05-29	44.55
2019-05-30	28.81
2019-05-31	22.51
2019-06-01	18.91
2019-06-02	19.36
2019-06-03	23.41
2019-06-04	40.95
2019-06-06	48.15
2019-06-07	27.91
2019-06-08	22.51
2019-06-09	35.10
2019-06-10	53.55
2019-06-11	47.25
2019-06-12	40.50
2019-06-13	33.31
2019-06-14	40.05
2019-06-15	32.41
2019-06-16	35.10
2019-06-17	40.95
2019-06-19	36.00
2019-06-22	45.90
2019-06-23	62.55
2019-06-24	48.15
2019-06-25	34.65
2019-06-26	27.91
2019-06-27	24.76
2019-06-28	31.96
2019-06-29	32.86
2022-03-17	34.51
2022-03-18	25.53
2022-03-19	19.86
2022-03-20	21.75
2022-03-21	18.92
2022-03-22	26.00
2022-03-23	18.92
2022-03-24	15.14
2022-03-25	21.28
2022-03-26	18.44
2022-03-27	26.95
2022-03-28	17.50
2022-03-29	19.39
2022-03-30	20.33
2022-03-31	15.61
2022-04-01	15.61
2022-04-02	16.55
2022-04-03	18.92
2022-04-04	14.19
2022-04-05	12.30
2022-04-06	15.61
2022-04-07	25.06
2022-04-08	24.59
2022-04-09	75.61
2022-04-10	40.17
2022-04-11	23.64
2022-04-12	17.97
2022-04-13	16.55
2022-04-14	30.25
2022-04-15	39.23
2022-04-16	32.14
2022-04-17	23.64
2022-04-18	36.87
2022-04-19	54.82
2022-04-20	37.81
2022-04-21	62.38
2022-04-22	40.65
2022-04-23	32.62
2022-04-24	40.65
2022-04-25	28.36
2022-04-26	22.70
2022-04-27	19.86
2022-04-28	24.59
2022-04-29	50.10
2022-04-30	64.74
2022-05-01	45.37
2022-05-02	26.47
2022-05-03	22.70
2022-05-04	24.59
2022-05-05	35.92
2022-05-06	36.40
2022-05-07	27.89
2022-05-08	38.29
2022-05-09	27.89
2022-05-10	33.09
2022-05-11	34.98
2022-05-12	30.73
2022-05-13	38.29
2022-05-14	44.90
2022-05-15	43.95
2022-05-16	44.43
2022-05-17	48.68
2022-05-18	57.65
2022-05-19	37.81
2022-05-20	30.25
2022-05-21	24.11
2022-05-22	21.28
2022-05-23	19.86
2022-05-24	19.86
2022-05-25	29.31
2022-05-26	35.92
2022-05-27	36.40
2022-05-28	32.14
2022-05-29	26.47
2022-05-30	20.33
2022-05-31	17.50
2022-06-01	16.08
2022-06-02	17.50
2022-06-03	20.33
2022-06-04	34.03
2022-06-05	21.28
2022-06-06	17.03
2022-06-07	15.61
2022-06-08	26.95
2022-06-09	24.11
2022-06-10	26.95
2022-06-11	26.95
2022-06-12	35.45
2022-06-13	26.00
2022-06-14	17.97
2022-06-15	15.61
2022-06-16	14.19
2022-06-17	13.25
2022-06-18	12.77
2022-06-19	15.14
2022-06-20	19.39
2022-06-21	17.97
2022-06-22	31.20
2022-06-23	50.57
2022-06-24	72.30
2022-06-26	66.16
2022-06-27	36.87
2022-06-28	27.42
2022-06-29	22.70
2022-06-30	31.67
2022-07-01	27.42
2022-07-02	23.64
2022-07-05	79.38
2022-07-06	79.38
2022-07-07	57.65
2022-07-08	38.29
2022-07-09	81.75
2022-07-10	45.84
2022-07-11	34.03
2022-07-12	30.25
2022-07-13	37.34
2022-07-14	30.73
2022-07-15	24.59
2022-07-16	22.22
2022-07-17	21.28
2022-07-18	32.14
2022-07-19	33.09
2022-07-20	34.98
2022-07-21	31.20
2022-07-22	27.42
2022-07-23	24.59
2022-07-24	21.75
2022-07-25	22.70
2022-07-26	33.56
2022-07-27	37.34
2022-07-28	28.84
2022-07-29	21.28
2022-07-30	18.44
2022-07-31	17.03
2022-08-01	16.55
2022-08-02	21.75
2022-08-03	26.47
2022-08-04	42.54
2022-08-05	39.70
2022-08-06	34.51
2022-08-07	27.42
2022-08-08	20.33
2022-08-09	26.47
2022-08-10	53.40
2022-08-12	41.59
2022-08-13	26.00
2022-08-14	21.75
2022-08-15	19.86
2022-08-16	18.44
2022-08-17	17.03
2022-08-18	15.61
2022-08-19	15.14
2022-08-20	42.54
2022-08-21	59.07
2022-08-22	29.31
2022-08-23	20.81
2022-08-24	17.50
2022-08-25	16.08
2022-08-26	15.14
2022-08-27	14.19
2022-08-28	13.72
2022-08-29	34.51
2022-08-31	49.62
2022-09-01	26.47
2022-09-02	20.81
2022-09-03	28.36
2022-09-04	36.40
2022-09-05	34.98
2022-09-06	26.00
2022-09-07	19.86
2022-09-08	17.50
2022-09-09	15.61
2022-09-10	18.92
2022-09-11	25.53
2022-09-12	17.50
2022-09-13	14.66
2022-09-14	13.25
2022-09-15	12.77
2022-09-16	27.42
2022-09-17	23.64
2022-09-18	17.03
2022-09-19	13.72
2022-09-20	12.30
2022-09-21	11.83
2022-09-22	11.36
2022-09-23	11.36
2022-09-24	14.66
2022-09-25	13.72
2022-09-26	11.36
2022-09-27	10.89
2022-09-28	9.47
2022-09-29	9.94
2022-09-30	9.47
2022-10-01	13.25
2022-10-02	14.66
2022-10-03	12.77
2022-10-04	10.41
2022-10-05	9.47
2022-10-06	10.41
2022-10-07	10.89
2022-10-08	12.77
2022-10-09	19.86
2022-10-10	13.25
2022-10-11	10.89
2022-10-12	10.41
2022-10-13	8.52
2022-10-14	8.05
2022-10-15	20.33
2022-10-16	23.64
2022-10-17	14.66
2022-10-18	12.30
2022-10-19	24.59
2022-10-20	26.00
2022-10-21	26.00
2022-10-22	27.89
2022-10-23	22.22
2022-10-24	17.03
2022-10-25	17.03
2022-10-26	16.55
2022-10-27	17.97
2022-10-28	12.77
2022-10-29	10.89
2022-10-30	9.47
2022-10-31	8.52
2022-11-01	8.05
2022-11-02	17.50
2022-11-03	20.33
2022-11-04	15.61
2022-11-05	12.77
2022-11-06	9.47
2022-11-07	8.05
2022-11-08	7.58
2022-11-09	9.94
2022-11-10	9.94
2022-11-11	13.25
2022-11-12	10.89
2022-11-13	9.47
2022-11-14	7.11
2022-11-15	25.06
2022-11-16	54.82
2022-11-17	42.54
2022-11-18	19.86
2022-11-19	15.14
2022-11-20	13.25
2022-11-21	12.30
2022-11-22	17.97
2022-11-23	14.66
2022-11-24	12.77
2022-11-25	14.66
2022-11-26	22.70
2022-11-27	18.44
2022-11-28	12.77
2022-11-29	10.41
2022-11-30	11.83
2022-12-01	12.30
2022-12-02	8.52
2022-12-03	8.05
2022-12-04	7.11
2022-12-11	33.56
2022-12-12	20.81
2022-12-13	11.83
2022-12-14	16.08
2022-12-15	17.97
2022-12-16	18.92
2022-12-17	14.19
2022-12-18	10.89
2022-12-19	9.00
2022-12-20	7.11
2022-12-22	8.05
2022-12-23	13.25
2022-12-24	13.25
2022-12-25	8.05
2022-12-26	9.00
2022-12-27	8.05
2023-01-02	8.52
2023-01-03	7.11
2023-01-04	7.11
2023-01-09	11.36
2023-01-10	7.58
2023-01-11	18.44
2023-01-12	22.22
2023-01-13	10.89
2023-01-14	8.52
2023-01-15	13.72
2023-01-16	16.55
2023-01-17	10.41
2023-01-18	8.52
2023-01-19	8.05
2023-01-20	15.14
2023-01-21	18.92
2023-01-22	13.72
2023-01-23	9.47
2023-01-24	17.50
2023-01-25	27.89
2023-01-26	13.25
2023-01-27	9.00
2023-02-05	9.00
2023-02-06	21.75
2023-02-07	22.70
2023-02-08	20.81
2023-02-09	21.28
2023-02-10	14.66
2023-02-11	17.03
2023-02-12	19.86
2023-02-13	20.81
2023-02-14	20.33
2023-02-15	22.70
2023-02-16	20.33
2023-02-17	12.77
2023-02-18	11.36
2023-02-19	9.94
2023-02-20	7.58
2023-02-21	7.58
2023-02-22	15.14
2023-02-23	14.19
2023-02-24	11.83
2023-02-25	7.58
2023-02-28	21.28
2023-03-01	27.89
2023-03-02	26.95
2023-03-03	25.53
2023-03-04	34.98
2023-03-05	40.17
2023-03-06	26.47
2023-03-07	23.64
2023-03-08	28.84
2023-03-09	23.17
2023-03-10	26.00
2023-03-11	23.17
2023-03-12	16.55
2023-03-13	13.25
2023-03-14	26.00
2023-03-15	29.31
2023-03-16	18.92
2023-03-17	13.25
2023-03-18	10.89
2023-03-19	9.47
2023-03-20	8.52
2023-03-21	8.05
2023-03-22	7.11
2023-03-24	10.41
2023-03-25	17.97
2023-03-26	14.19
2023-03-27	13.72
2023-03-28	29.78
2023-03-29	26.00
2023-03-30	15.14
2023-03-31	20.33
2023-04-01	22.22
2023-04-02	34.51
2023-04-03	28.36
2023-04-04	20.33
2023-04-05	18.44
2023-04-06	15.14
2023-04-07	18.92
2023-04-08	23.17
2023-04-09	29.78
2023-04-10	26.00
2023-04-11	35.92
2023-04-12	33.09
2023-04-13	27.42
2023-04-14	21.28
2023-04-15	17.03
2023-04-16	20.81
2023-04-17	25.06
2023-04-18	17.97
2023-04-19	15.14
2023-04-20	15.14
2023-04-21	17.50
2023-04-22	20.81
2023-04-23	20.81
2023-04-24	17.50
2023-04-25	25.06
2023-04-26	21.75
2023-04-27	28.84
2023-04-28	42.54
2023-04-29	47.73
2023-04-30	31.67
2023-05-01	23.64
2023-05-02	25.53
2023-05-03	30.73
2023-05-04	30.25
2023-05-05	32.62
2023-05-06	23.17
2023-05-07	20.81
2023-05-08	16.55
2023-05-09	27.89
2023-05-10	46.32
2023-05-11	26.95
2023-05-12	24.11
2023-05-13	33.09
2023-05-14	53.87
2023-05-15	29.78
2023-05-16	21.75
2023-05-17	17.50
2023-05-18	15.61
2023-05-19	17.50
2023-05-20	26.00
2023-05-21	25.53
2023-05-22	16.55
2023-05-23	34.98
2023-05-24	28.36
2023-05-25	20.33
2023-05-26	23.17
2023-05-27	24.11
2023-05-28	25.06
2023-05-29	20.81
2023-05-30	16.08
2023-05-31	29.78
2023-06-01	36.87
2023-06-02	38.29
2023-06-03	26.95
2023-06-04	20.33
2023-06-05	28.36
2023-06-06	50.10
2023-06-07	53.40
2023-06-08	42.54
2023-06-09	34.51
2023-06-10	32.62
2023-06-11	26.00
2023-06-12	22.22
2023-06-13	19.39
2023-06-14	38.29
2023-06-15	62.85
2023-06-16	76.08
2023-06-17	54.82
2023-06-18	36.87
2023-06-19	24.59
2023-06-20	20.33
2023-06-21	17.97
2023-06-22	18.44
2023-06-23	20.33
2023-06-24	43.95
2023-06-25	34.98
2023-06-26	39.23
2023-06-27	27.42
2023-06-28	21.28
2023-06-29	45.37
2023-06-30	60.49
2023-07-01	44.90
2023-07-02	28.84
2023-07-03	21.75
2023-07-04	18.44
2023-07-05	16.55
2023-07-06	15.61
2023-07-07	21.75
2023-07-08	32.62
2023-07-09	26.47
2023-07-10	31.20
2023-07-11	27.89
2023-07-12	28.36
2023-07-13	19.86
2023-07-14	17.03
2023-07-15	25.06
2023-07-16	30.25
2023-07-17	31.20
2023-07-18	69.46
2023-07-19	40.65
2023-07-20	62.38
2023-07-21	71.35
2023-07-22	48.68
2023-07-23	29.78
2023-07-24	30.25
2023-07-25	26.00
2023-07-26	21.75
2023-07-27	19.39
2023-07-28	26.47
2023-07-29	55.29
2023-07-30	57.65
2023-07-31	32.62
2023-08-01	22.70
2023-08-02	32.14
2023-08-03	27.89
2023-08-04	20.33
2023-08-05	26.47
2023-08-06	26.00
2023-08-07	20.81
2023-08-08	18.44
2023-08-09	44.43
2023-08-10	29.78
2023-08-11	20.81
2023-08-12	19.86
2023-08-13	22.22
2023-08-14	30.25
2023-08-15	62.38
2023-08-16	38.76
2023-08-17	22.70
2023-08-18	18.44
2023-08-19	16.08
2023-08-20	15.61
2023-08-21	28.84
2023-08-22	38.76
2023-08-23	34.03
2023-08-24	20.81
2023-08-25	16.55
2023-08-26	15.14
2023-08-27	13.72
2023-08-28	14.66
2023-08-29	15.61
2023-08-30	13.25
2023-08-31	11.83
2023-09-01	11.83
2023-09-02	11.36
2023-09-03	10.41
2023-09-04	9.94
2023-09-05	19.86
2023-09-06	21.75
2023-09-07	13.72
2023-09-08	10.41
2023-09-09	9.47
2023-09-10	9.00
2023-09-11	8.52
2023-09-12	8.52
2023-09-13	8.52
2023-09-14	8.05
2023-09-15	37.81
2023-09-16	27.89
2023-09-17	13.72
2023-09-18	10.41
2023-09-19	10.41
2023-09-20	10.41
2023-09-21	9.00
2023-09-22	8.05
2023-09-23	7.58
2023-09-24	9.94
2023-09-25	13.25
2023-09-26	9.47
2023-09-27	7.58
2023-09-29	7.58
2023-09-30	9.00
2023-10-01	14.66
2023-10-02	10.41
2023-10-03	8.05
2023-10-04	7.58
2023-10-05	7.11
2023-10-10	21.28
2023-10-11	21.75
2023-10-12	10.89
2023-10-13	7.11
2023-10-14	13.25
2023-10-15	18.44
2023-10-16	14.66
2023-10-17	16.55
2023-10-18	10.41
2023-10-19	20.33
2023-10-20	23.64
2023-10-21	17.03
2023-10-22	16.55
2023-10-23	13.25
2023-10-24	10.41
2023-10-25	8.05
2023-10-26	7.11
2023-10-27	7.11
2023-10-28	8.52
2023-10-31	11.36
2023-11-01	9.94
2023-11-02	7.58
2023-11-06	10.41
2023-11-07	12.30
2023-11-08	8.05
2023-11-09	10.41
2023-11-10	41.12
2023-11-11	25.53
2023-11-12	18.92
2023-11-13	17.97
2023-11-14	13.25
2023-11-15	19.39
2023-11-16	25.06
2023-11-17	14.19
2023-11-18	11.83
2023-11-19	13.72
2023-11-20	12.77
2023-11-21	11.36
2023-11-22	11.36
2023-11-23	17.50
2023-11-24	25.06
2023-11-25	19.86
2023-11-26	14.66
2023-11-27	10.41
2023-11-28	26.00
2023-11-29	25.06
2023-11-30	18.92
2023-12-01	14.66
2023-12-02	16.08
2023-12-03	10.41
2023-12-04	8.52
2023-12-05	13.25
2023-12-06	17.03
2023-12-07	10.89
2023-12-08	10.89
2023-12-09	17.97
2023-12-10	19.39
2023-12-11	17.03
2023-12-12	14.66
2023-12-13	13.72
2023-12-14	11.83
2023-12-15	11.83
2023-12-16	14.66
2023-12-17	28.36
2023-12-18	28.84
2023-12-19	17.03
2023-12-20	20.81
2023-12-21	19.39
2023-12-22	12.30
2023-12-23	16.08
2023-12-24	12.30
2023-12-25	9.94
2023-12-26	13.25
2023-12-27	26.95
2023-12-28	27.42
2023-12-29	31.20
2023-12-30	31.20
2023-12-31	39.23
2024-01-01	37.34
2024-01-02	33.56
2024-01-03	34.03
2024-01-04	28.36
2024-01-05	26.95
2024-01-06	18.44
2024-01-07	14.66
2024-01-08	13.25
2024-01-09	13.72
2024-01-10	13.72
2024-01-11	11.83
2024-01-12	12.30
2024-01-13	10.89
2024-01-14	10.89
2024-01-15	14.19
2024-01-16	25.53
2024-01-17	51.04
2024-01-18	43.95
2024-01-19	31.67
2024-01-20	46.32
2024-01-21	44.43
2024-01-22	32.14
2024-01-23	22.22
2024-01-24	20.81
2024-01-25	16.55
2024-01-26	13.25
2024-01-27	11.36
2024-01-28	10.41
2024-01-29	9.47
2024-01-30	9.00
2024-01-31	8.05
2024-02-01	10.89
2024-02-02	12.30
2024-02-03	9.00
2024-02-04	14.66
2024-02-05	35.92
2024-02-06	34.51
2024-02-07	18.92
2024-02-08	22.70
2024-02-09	16.08
2024-02-10	26.47
2024-02-11	23.64
2024-02-12	15.14
2024-02-13	15.61
2024-02-14	23.17
2024-02-15	44.43
2024-02-16	30.73
2024-02-17	46.32
2024-02-18	32.62
2024-02-19	18.44
2024-02-20	17.03
2024-02-21	14.66
2024-02-22	11.83
2024-02-23	10.41
2024-02-24	9.47
2024-02-25	8.52
2024-02-26	8.05
2024-02-27	7.58
2024-02-28	7.11
2024-03-01	8.52
2024-03-02	11.36
2024-03-03	9.94
2024-03-04	8.05
2024-03-05	7.58
2024-03-06	7.11
2024-03-07	14.19
2024-03-08	20.81
2024-03-09	23.17
2024-03-10	17.97
2024-03-11	18.44
2024-03-12	17.97
2024-03-13	25.06
2024-03-14	42.06
2024-03-15	28.84
2024-03-16	17.03
